dataset,publishTime,startTime,generation
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T01:00:00Z,3437
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T02:00:00Z,3511
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T03:00:00Z,3470
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T04:00:00Z,3385
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T05:00:00Z,3427
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T06:00:00Z,3324
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T07:00:00Z,3203
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T08:00:00Z,3145
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T09:00:00Z,3149
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T10:00:00Z,3134
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T11:00:00Z,3244
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T12:00:00Z,3406
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T13:00:00Z,3563
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T14:00:00Z,3709
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T15:00:00Z,3941
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T16:00:00Z,3736
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T17:00:00Z,3665
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T18:00:00Z,3604
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T19:00:00Z,3722
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T20:00:00Z,3889
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T21:00:00Z,4105
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T22:00:00Z,4417
WINDFOR,2022-05-07T03:30:00Z,2022-05-08T23:00:00Z,4759
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T00:00:00Z,5123
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T01:00:00Z,5416
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T02:00:00Z,5738
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T03:00:00Z,6086
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T04:00:00Z,6402
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T05:00:00Z,6731
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T06:00:00Z,7066
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T07:00:00Z,7354
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T08:00:00Z,7635
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T09:00:00Z,7906
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T10:00:00Z,8234
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T11:00:00Z,8569
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T12:00:00Z,8912
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T13:00:00Z,9347
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T14:00:00Z,9860
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T15:00:00Z,10436
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T16:00:00Z,11171
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T17:00:00Z,11862
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T18:00:00Z,12444
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T19:00:00Z,12609
WINDFOR,2022-05-07T03:30:00Z,2022-05-09T20:00:00Z,12692
WINDFOR,2022-05-06T23:30:00Z,2022-05-06T20:00:00Z,3230
WINDFOR,2022-05-06T23:30:00Z,2022-05-06T21:00:00Z,3216
WINDFOR,2022-05-06T23:30:00Z,2022-05-06T22:00:00Z,3006
WINDFOR,2022-05-06T23:30:00Z,2022-05-06T23:00:00Z,2724
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T00:00:00Z,2365
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T01:00:00Z,1982
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T02:00:00Z,1719
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T03:00:00Z,1541
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T04:00:00Z,1535
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T05:00:00Z,1482
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T06:00:00Z,1349
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T07:00:00Z,1318
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T08:00:00Z,1329
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T09:00:00Z,1324
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T10:00:00Z,1341
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T11:00:00Z,1371
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T12:00:00Z,1479
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T13:00:00Z,1646
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T14:00:00Z,1858
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T15:00:00Z,2052
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T16:00:00Z,2368
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T17:00:00Z,2670
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T18:00:00Z,2861
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T19:00:00Z,2870
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T20:00:00Z,2890
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T21:00:00Z,2886
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T22:00:00Z,2937
WINDFOR,2022-05-06T23:30:00Z,2022-05-07T23:00:00Z,3052
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T00:00:00Z,3255
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T01:00:00Z,3442
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T02:00:00Z,3486
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T03:00:00Z,3452
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T04:00:00Z,3422
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T05:00:00Z,3403
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T06:00:00Z,3327
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T07:00:00Z,3164
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T08:00:00Z,3115
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T09:00:00Z,3095
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T10:00:00Z,3195
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T11:00:00Z,3239
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T12:00:00Z,3344
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T13:00:00Z,3438
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T14:00:00Z,3604
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T15:00:00Z,3825
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T16:00:00Z,3704
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T17:00:00Z,3598
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T18:00:00Z,3506
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T19:00:00Z,3585
WINDFOR,2022-05-06T23:30:00Z,2022-05-08T20:00:00Z,3708
WINDFOR,2022-05-06T19:30:00Z,2022-05-06T20:00:00Z,3231
WINDFOR,2022-05-06T19:30:00Z,2022-05-06T21:00:00Z,3216
WINDFOR,2022-05-06T19:30:00Z,2022-05-06T22:00:00Z,3006
WINDFOR,2022-05-06T19:30:00Z,2022-05-06T23:00:00Z,2724
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T00:00:00Z,2365
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T01:00:00Z,1982
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T02:00:00Z,1717
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T03:00:00Z,1541
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T04:00:00Z,1535
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T05:00:00Z,1482
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T06:00:00Z,1349
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T07:00:00Z,1318
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T08:00:00Z,1329
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T09:00:00Z,1324
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T10:00:00Z,1341
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T11:00:00Z,1372
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T12:00:00Z,1479
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T13:00:00Z,1646
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T14:00:00Z,1859
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T15:00:00Z,2052
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T16:00:00Z,2369
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T17:00:00Z,2670
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T18:00:00Z,2861
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T19:00:00Z,2870
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T20:00:00Z,2891
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T21:00:00Z,2886
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T22:00:00Z,2937
WINDFOR,2022-05-06T19:30:00Z,2022-05-07T23:00:00Z,3052
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T00:00:00Z,3256
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T01:00:00Z,3442
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T02:00:00Z,3486
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T03:00:00Z,3452
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T04:00:00Z,3422
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T05:00:00Z,3403
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T06:00:00Z,3326
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T07:00:00Z,3164
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T08:00:00Z,3115
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T09:00:00Z,3095
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T10:00:00Z,3195
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T11:00:00Z,3239
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T12:00:00Z,3344
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T13:00:00Z,3438
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T14:00:00Z,3604
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T15:00:00Z,3826
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T16:00:00Z,3705
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T17:00:00Z,3599
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T18:00:00Z,3507
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T19:00:00Z,3586
WINDFOR,2022-05-06T19:30:00Z,2022-05-08T20:00:00Z,3708
WINDFOR,2022-05-06T16:30:00Z,2022-05-06T20:00:00Z,3335
WINDFOR,2022-05-06T16:30:00Z,2022-05-06T21:00:00Z,3051
WINDFOR,2022-05-06T16:30:00Z,2022-05-06T22:00:00Z,2884
WINDFOR,2022-05-06T16:30:00Z,2022-05-06T23:00:00Z,2552
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T00:00:00Z,2268
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T01:00:00Z,1983
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T02:00:00Z,1773
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T03:00:00Z,1613
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T04:00:00Z,1584
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T05:00:00Z,1508
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T06:00:00Z,1366
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T07:00:00Z,1318
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T08:00:00Z,1273
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T09:00:00Z,1235
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T10:00:00Z,1228
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T11:00:00Z,1303
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T12:00:00Z,1390
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T13:00:00Z,1496
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T14:00:00Z,1696
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T15:00:00Z,1823
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T16:00:00Z,2071
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T17:00:00Z,2326
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T18:00:00Z,2474
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T19:00:00Z,2474
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T20:00:00Z,2516
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T21:00:00Z,2499
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T22:00:00Z,2652
WINDFOR,2022-05-06T16:30:00Z,2022-05-07T23:00:00Z,2769
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T00:00:00Z,2967
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T01:00:00Z,3076
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T02:00:00Z,3156
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T03:00:00Z,3209
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T04:00:00Z,3319
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T05:00:00Z,3322
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T06:00:00Z,3339
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T07:00:00Z,3238
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T08:00:00Z,3160
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T09:00:00Z,3109
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T10:00:00Z,3068
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T11:00:00Z,3095
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T12:00:00Z,3186
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T13:00:00Z,3283
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T14:00:00Z,3453
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T15:00:00Z,3678
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T16:00:00Z,3546
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T17:00:00Z,3433
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T18:00:00Z,3340
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T19:00:00Z,3376
WINDFOR,2022-05-06T16:30:00Z,2022-05-08T20:00:00Z,3458
WINDFOR,2022-05-06T12:30:00Z,2022-05-06T20:00:00Z,3284
WINDFOR,2022-05-06T12:30:00Z,2022-05-06T21:00:00Z,2784
WINDFOR,2022-05-06T12:30:00Z,2022-05-06T22:00:00Z,2519
WINDFOR,2022-05-06T12:30:00Z,2022-05-06T23:00:00Z,2256
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T00:00:00Z,2017
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T01:00:00Z,1907
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T02:00:00Z,1801
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T03:00:00Z,1675
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T04:00:00Z,1574
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T05:00:00Z,1454
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T06:00:00Z,1320
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T07:00:00Z,1279
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T08:00:00Z,1238
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T09:00:00Z,1145
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T10:00:00Z,1128
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T11:00:00Z,1186
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T12:00:00Z,1217
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T13:00:00Z,1341
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T14:00:00Z,1528
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T15:00:00Z,1693
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T16:00:00Z,1891
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T17:00:00Z,2062
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T18:00:00Z,2174
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T19:00:00Z,2141
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T20:00:00Z,2150
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T21:00:00Z,2113
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T22:00:00Z,2441
WINDFOR,2022-05-06T12:30:00Z,2022-05-07T23:00:00Z,2515
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T00:00:00Z,2645
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T01:00:00Z,2673
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T02:00:00Z,2757
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T03:00:00Z,2919
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T04:00:00Z,2942
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T05:00:00Z,2984
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T06:00:00Z,3043
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T07:00:00Z,2971
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T08:00:00Z,2922
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T09:00:00Z,2897
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T10:00:00Z,2870
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T11:00:00Z,2909
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T12:00:00Z,3010
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T13:00:00Z,3138
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T14:00:00Z,3325
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T15:00:00Z,3556
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T16:00:00Z,3417
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T17:00:00Z,3298
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T18:00:00Z,3200
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T19:00:00Z,3248
WINDFOR,2022-05-06T12:30:00Z,2022-05-08T20:00:00Z,3341
WINDFOR,2022-05-06T10:30:00Z,2022-05-06T20:00:00Z,3284
WINDFOR,2022-05-06T10:30:00Z,2022-05-06T21:00:00Z,2784
WINDFOR,2022-05-06T10:30:00Z,2022-05-06T22:00:00Z,2519
WINDFOR,2022-05-06T10:30:00Z,2022-05-06T23:00:00Z,2256
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T00:00:00Z,2017
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T01:00:00Z,1907
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T02:00:00Z,1801
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T03:00:00Z,1675
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T04:00:00Z,1574
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T05:00:00Z,1454
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T06:00:00Z,1320
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T07:00:00Z,1279
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T08:00:00Z,1238
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T09:00:00Z,1145
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T10:00:00Z,1128
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T11:00:00Z,1186
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T12:00:00Z,1217
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T13:00:00Z,1341
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T14:00:00Z,1528
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T15:00:00Z,1693
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T16:00:00Z,1891
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T17:00:00Z,2062
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T18:00:00Z,2174
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T19:00:00Z,2141
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T20:00:00Z,2150
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T21:00:00Z,2113
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T22:00:00Z,2441
WINDFOR,2022-05-06T10:30:00Z,2022-05-07T23:00:00Z,2515
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T00:00:00Z,2645
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T01:00:00Z,2673
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T02:00:00Z,2757
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T03:00:00Z,2919
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T04:00:00Z,2942
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T05:00:00Z,2984
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T06:00:00Z,3043
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T07:00:00Z,2971
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T08:00:00Z,2922
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T09:00:00Z,2897
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T10:00:00Z,2870
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T11:00:00Z,2909
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T12:00:00Z,3010
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T13:00:00Z,3138
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T14:00:00Z,3325
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T15:00:00Z,3556
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T16:00:00Z,3417
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T17:00:00Z,3298
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T18:00:00Z,3200
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T19:00:00Z,3248
WINDFOR,2022-05-06T10:30:00Z,2022-05-08T20:00:00Z,3341
WINDFOR,2022-05-06T08:30:00Z,2022-05-06T20:00:00Z,3283
WINDFOR,2022-05-06T08:30:00Z,2022-05-06T21:00:00Z,2782
WINDFOR,2022-05-06T08:30:00Z,2022-05-06T22:00:00Z,2515
WINDFOR,2022-05-06T08:30:00Z,2022-05-06T23:00:00Z,2253
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T00:00:00Z,2015
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T01:00:00Z,1906
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T02:00:00Z,1800
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T03:00:00Z,1674
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T04:00:00Z,1572
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T05:00:00Z,1452
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T06:00:00Z,1317
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T07:00:00Z,1277
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T08:00:00Z,1235
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T09:00:00Z,1143
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T10:00:00Z,1126
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T11:00:00Z,1184
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T12:00:00Z,1216
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T13:00:00Z,1341
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T14:00:00Z,1526
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T15:00:00Z,1692
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T16:00:00Z,1891
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T17:00:00Z,2061
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T18:00:00Z,2172
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T19:00:00Z,2140
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T20:00:00Z,2149
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T21:00:00Z,2113
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T22:00:00Z,2439
WINDFOR,2022-05-06T08:30:00Z,2022-05-07T23:00:00Z,2513
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T00:00:00Z,2644
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T01:00:00Z,2671
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T02:00:00Z,2756
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T03:00:00Z,2919
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T04:00:00Z,2942
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T05:00:00Z,2984
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T06:00:00Z,3043
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T07:00:00Z,2971
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T08:00:00Z,2922
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T09:00:00Z,2897
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T10:00:00Z,2870
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T11:00:00Z,2908
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T12:00:00Z,3009
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T13:00:00Z,3137
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T14:00:00Z,3323
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T15:00:00Z,3554
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T16:00:00Z,3416
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T17:00:00Z,3297
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T18:00:00Z,3200
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T19:00:00Z,3248
WINDFOR,2022-05-06T08:30:00Z,2022-05-08T20:00:00Z,3341
WINDFOR,2022-05-06T05:30:00Z,2022-05-06T20:00:00Z,3086
WINDFOR,2022-05-06T05:30:00Z,2022-05-06T21:00:00Z,2609
WINDFOR,2022-05-06T05:30:00Z,2022-05-06T22:00:00Z,2365
WINDFOR,2022-05-06T05:30:00Z,2022-05-06T23:00:00Z,2171
WINDFOR,2022-05-06T05:30:00Z,2022-05-07T00:00:00Z,1999
WINDFOR,2022-05-06T05:30:00Z,2022-05-07T01:00:00Z,1945
WINDFOR,2022-05-06T05:30:00Z,2022-05-07T02:00:00Z,1827
WINDFOR,2022-05-06T05:30:00Z,2022-05-07T03:00:00Z,1726
WINDFOR,2022-05-06T05:30:00Z,2022-05-07T04:00:00Z,1541
WINDFOR,2022-05-06T05:30:00Z,2022-05-07T05:00:00Z,1381
WINDFOR,2022-05-06T05:30:00Z,2022-05-07T06:00:00Z,1256
